Fine name,pdfsize,metadatasize,/Page,xrefLength,titlecharacters,/Encrypt,images,text,PDFHeader,obj,endobj,stream,endstream,xref,trailer,startxref,/ObjStm,/JS,/JavaScript,/AA,/OpenAction,/AcroForm,/JBIG2Decode,/RichMedia,/Launch,/EmbeddedFile,/XFA,/Colors > 2^24,Class
6997,68.0,423.0,2.0,213.0,24.0,0.0,1,Yes,	%PDF-1.7,246,246,34.0,150,1,0.0,7,10.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
6955,85.0,347.0,2.0,477.0,14.0,0.0,1,Yes,	%PDF-1.7,401,401,54.0,187,1,0.0,10,19.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
9273,85.0,347.0,2.0,477.0,14.0,0.0,1,Yes,	%PDF-1.6,156,156,23.0,116,8,2.0,7,0.0,2,11,1,1,2,1,1,1,1,1,0.0,Benign
7072,91.0,368.0,2.0,688.0,30.0,0.0,1,Yes,	%PDF-1.7,397,397,55.0,188,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9557,92.0,368.0,2.0,653.0,30.0,0.0,1,Yes,	%PDF-1.7,397,397,55.0,188,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2871,384.0,401.0,2.0,1223.0,24.0,0.0,1,Yes,	%PDF-1.7,426,426,67.0,203,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3133,62.0,363.0,2.0,217.0,30.0,0.0,1,Yes,	%PDF-1.6,396,396,381.0,160,8,2.0,7,0.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
7344,53.0,363.0,2.0,203.0,30.0,0.0,1,Yes,	%PDF-1.6,41,40,383.0,161,2,1.0,2,0.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
8006,83.0,413.0,2.0,422.0,29.0,0.0,1,Yes,	%PDF-1.7,357,357,40.0,166,1,0.0,12,12.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9733,74.0,413.0,2.0,440.0,29.0,0.0,1,Yes,	%PDF-1.7,312,312,33.0,149,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
728,77.0,379.0,2.0,305.0,29.0,0.0,1,Yes,	%PDF-1.7,12,11,32.0,147,13,4.0,10,4.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
944,70.0,379.0,2.0,293.0,29.0,0.0,1,Yes,	%PDF-1.7,379,379,48.0,179,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1500,87.0,433.0,2.0,747.0,31.0,0.0,1,Yes,	%PDF-1.7,385,385,48.0,179,1,0.0,13,12.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1029,93.0,433.0,2.0,765.0,31.0,0.0,1,Yes,	%PDF-1.7,371,371,46.0,176,1,0.0,10,8.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4459,72.0,398.0,1.0,381.0,14.0,0.0,1,Yes,	%PDF-1.7,394,394,53.0,186,1,0.0,12,16.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
46,67.0,398.0,1.0,376.0,14.0,0.0,1,Yes,	%PDF-1.7,390,390,53.0,186,1,0.0,10,14.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6102,76.0,368.0,2.0,612.0,29.0,0.0,1,Yes,	%PDF-1.7,370,370,45.0,175,1,0.0,12,11.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7424,70.0,368.0,2.0,557.0,29.0,0.0,1,Yes,	%PDF-1.7,366,366,45.0,175,1,0.0,10,9.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5097,67.0,377.0,2.0,280.0,30.0,0.0,1,Yes,	%PDF-1.7,371,371,45.0,175,1,0.0,12,16.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9802,62.0,377.0,2.0,269.0,30.0,0.0,1,Yes,	%PDF-1.7,366,366,44.0,173,1,0.0,10,13.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7577,43.0,374.0,1.0,95.0,25.0,0.0,2,Yes,	%PDF-1.7,371,371,46.0,176,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5124,47.0,375.0,1.0,163.0,26.0,0.0,2,Yes,	%PDF-1.6,333,333,31.0,143,1,0.0,12,11.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
6518,91.0,353.0,5.0,432.0,24.0,0.0,1,Yes,	%PDF-1.6,404,404,30.0,142,1,0.0,2,3.0,1,2,1,1,2,1,1,1,1,1,0.0,Benign
2047,85.0,368.0,3.0,592.0,14.0,0.0,1,Yes,	%PDF-1.6,347,347,42.0,170,1,0.0,7,6.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3884,82.0,368.0,3.0,579.0,14.0,0.0,1,Yes,	%PDF-1.6,338,338,25.0,123,8,2.0,7,0.0,2,11,1,1,2,1,1,1,1,1,2.0,Benign
4053,65.0,393.0,2.0,495.0,30.0,0.0,1,Yes,	%PDF-1.7,389,389,50.0,183,1,0.0,13,17.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7281,65.0,393.0,2.0,495.0,30.0,0.0,1,Yes,	%PDF-1.7,371,371,45.0,175,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6339,353.0,384.0,7.0,7685.0,14.0,0.0,1,Yes,	%PDF-1.7,122,121,176.0,78,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1813,74.0,366.0,1.0,366.0,14.0,0.0,1,Yes,	%PDF-1.7,417,417,52.0,185,1,0.0,2,5.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
3220,62.0,366.0,1.0,361.0,14.0,0.0,1,Yes,	%PDF-1.7,422,422,66.0,201,1,0.0,10,8.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7682,84.0,377.0,3.0,546.0,31.0,0.0,2,Yes,	%PDF-1.7,87,86,141.0,47,1,0.0,10,18.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
9197,99.0,377.0,3.0,538.0,31.0,0.0,1,Yes,	%PDF-1.7,94,93,154.0,60,1,0.0,12,19.0,1,1,1,1,5,1,1,1,17,1,0.0,Benign
3115,99.0,448.0,3.0,566.0,26.0,0.0,1,Yes,	%PDF-1.7,473,473,91.0,231,1,0.0,10,12.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
5049,91.0,419.0,3.0,516.0,30.0,0.0,1,Yes,	%PDF-1.7,473,473,89.0,228,1,0.0,13,17.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3526,91.0,419.0,3.0,516.0,30.0,0.0,1,Yes,	%PDF-1.7,460,460,82.0,221,1,0.0,10,13.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9500,80.0,381.0,2.0,371.0,30.0,0.0,1,Yes,	%PDF-1.7,106,105,150.0,57,1,0.0,14,47.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
4399,80.0,381.0,2.0,375.0,30.0,0.0,1,Yes,	%PDF-1.7,79,78,138.0,43,1,0.0,10,38.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9965,94.0,361.0,3.0,2757.0,14.0,0.0,1,Yes,	%PDF-1.7,417,417,63.0,197,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2368,81.0,390.0,2.0,655.0,23.0,0.0,1,Yes,	%PDF-1.7,430,430,63.0,197,13,4.0,10,19.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9098,99.0,391.0,2.0,631.0,24.0,0.0,1,Yes,	%PDF-1.7,464,464,86.0,225,1,0.0,10,32.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
9951,51.0,358.0,2.0,120.0,22.0,0.0,61,Yes,	%PDF-1.7,227,227,267.0,130,1,0.0,12,38.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1449,92.0,410.0,4.0,471.0,23.0,0.0,1,Yes,	%PDF-1.7,224,224,266.0,129,1,0.0,10,35.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4562,77.0,349.0,4.0,454.0,22.0,0.0,1,Yes,	%PDF-1.6,44,43,45.0,175,11,3.0,10,0.0,12,16,38,1,4,1,1,1,1,1,0.0,Benign
5513,31.0,337.0,1.0,34.0,23.0,0.0,1,Yes,	%PDF-1.7,27,26,106.0,11,1,0.0,10,11.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
1883,42.0,361.0,2.0,65.0,22.0,0.0,61,Yes,	%PDF-1.5,137,137,92.0,232,8,2.0,2,5.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
4209,43.0,399.0,2.0,74.0,24.0,0.0,61,Yes,	%PDF-1.4,295,295,4.0,165,11,3.0,10,0.0,2,2,2,1,4,1,1,1,1,1,0.0,Benign
7008,46.0,382.0,2.0,81.0,23.0,0.0,53,Yes,	%PDF-1.6,413,413,18.0,81,11,3.0,10,0.0,12,16,7,1,4,1,1,1,1,1,0.0,Benign
5678,42.0,383.0,2.0,67.0,24.0,0.0,31,Yes,	%PDF-1.6,436,436,23.0,116,11,3.0,10,0.0,12,16,14,1,4,1,1,1,1,1,0.0,Benign
6084,40.0,339.0,2.0,140.0,22.0,0.0,2,Yes,	%PDF-1.6,451,451,36.0,153,11,3.0,10,0.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5330,52.0,413.0,2.0,239.0,29.0,0.0,1,Yes,	%PDF-1.7,144,144,189.0,90,1,0.0,13,32.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
6562,42.0,405.0,2.0,259.0,29.0,0.0,1,Yes,	%PDF-1.7,132,131,184.0,86,1,0.0,10,25.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
3013,72.0,397.0,1.0,1108.0,38.0,0.0,1,Yes,	%PDF-1.7,247,247,41.0,167,13,4.0,10,8.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1935,63.0,421.0,1.0,646.0,39.0,0.0,1,Yes,	%PDF-1.7,47,46,118.0,24,1,0.0,10,16.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
5154,84.0,397.0,1.0,1116.0,38.0,0.0,1,Yes,	%PDF-1.7,385,385,52.0,185,1,0.0,10,17.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
4955,87.0,432.0,2.0,711.0,41.0,0.0,1,Yes,	%PDF-1.7,404,404,58.0,191,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4559,52.0,347.0,2.0,248.0,23.0,0.0,1,Yes,	%PDF-1.7,40,39,113.0,19,1,0.0,10,22.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
4953,98.0,377.0,2.0,795.0,13.0,0.0,1,Yes,	%PDF-1.7,15,14,98.0,238,1,0.0,10,19.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
3077,98.0,359.0,2.0,787.0,13.0,0.0,1,Yes,	%PDF-1.7,44,43,114.0,20,1,0.0,12,24.0,1,1,1,1,5,1,1,1,6,1,0.0,Benign
2730,57.0,364.0,2.0,391.0,32.0,0.0,19,Yes,	%PDF-1.7,465,465,85.0,224,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5025,76.0,411.0,2.0,545.0,31.0,0.0,1,Yes,	%PDF-1.7,383,383,50.0,183,1,0.0,10,10.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
3309,80.0,411.0,2.0,537.0,31.0,0.0,1,Yes,	%PDF-1.7,460,460,82.0,221,1,0.0,10,49.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
2119,94.0,359.0,2.0,710.0,13.0,0.0,1,Yes,	%PDF-1.7,406,406,58.0,191,1,0.0,12,14.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
7623,67.0,366.0,1.0,262.0,30.0,0.0,1,Yes,	%PDF-1.7,405,405,58.0,191,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
5072,93.0,369.0,2.0,583.0,33.0,0.0,1,Yes,	%PDF-1.7,50,49,122.0,28,1,0.0,14,20.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
369,78.0,387.0,1.0,281.0,33.0,0.0,1,Yes,	%PDF-1.7,125,124,179.0,80,1,0.0,12,15.0,1,1,1,1,4,1,1,1,6,1,0.0,Benign
8670,61.0,366.0,1.0,284.0,30.0,0.0,1,Yes,	%PDF-1.7,370,370,45.0,175,1,0.0,13,12.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
2708,46.0,391.0,2.0,95.0,25.0,0.0,1,Yes,	%PDF-1.6,353,353,48.0,179,13,4.0,12,0.0,2,11,1,1,5,1,1,1,1,1,6.0,Benign
1749,92.0,352.0,9.0,722.0,23.0,0.0,1,Yes,	%PDF-1.5,473,473,32.0,147,8,2.0,2,3.0,12,16,7,1,2,1,1,1,1,1,0.0,Benign
1678,67.0,401.0,2.0,450.0,29.0,0.0,1,Yes,	%PDF-1.6,224,224,148.0,54,11,3.0,10,0.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
7034,67.0,401.0,2.0,450.0,29.0,0.0,1,Yes,	%PDF-1.4,267,267,161.0,66,13,4.0,7,5.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
6092,68.0,381.0,2.0,201.0,29.0,0.0,1,Yes,	%PDF-1.7,360,360,42.0,170,1,0.0,10,10.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
2950,77.0,361.0,2.0,439.0,23.0,0.0,1,Yes,	%PDF-1.7,360,360,42.0,170,1,0.0,10,10.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
398,82.0,464.0,2.0,482.0,24.0,0.0,1,Yes,	%PDF-1.4,222,222,92.0,232,8,2.0,2,3.0,12,16,2,1,2,1,1,1,1,1,0.0,Benign
3544,380.0,337.0,8.0,4556.0,27.0,0.0,1,Yes,	%PDF-1.7,140,140,194.0,94,1,0.0,7,22.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
6727,83.0,389.0,3.0,462.0,36.0,0.0,1,Yes,	%PDF-1.7,86,85,146.0,52,1,0.0,12,25.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
3944,359.0,381.0,6.0,1572.0,29.0,0.0,1,Yes,	%PDF-1.7,382,382,47.0,178,1,0.0,13,18.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
114,39.0,470.0,4.0,320.0,57.0,0.0,1,Yes,	%PDF-1.7,128,127,180.0,82,1,0.0,10,39.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7935,63.0,327.0,3.0,197.0,39.0,0.0,1,Yes,	%PDF-1.6,394,394,21.0,104,8,2.0,7,3.0,1,1,1,1,1,1,1,1,1,1,14.0,Benign
7371,34.0,350.0,3.0,244.0,48.0,0.0,1,Yes,	%PDF-1.4,347,347,13.0,36,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5,344.0,304.0,38.0,252.0,0.0,0.0,1,Yes,	%PDF-1.6,366,366,16.0,64,8,2.0,7,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
7686,83.0,363.0,4.0,860.0,14.0,0.0,1,Yes,	%PDF-1.6,390,390,16.0,64,8,2.0,2,2.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
9209,76.0,391.0,2.0,406.0,29.0,0.0,1,Yes,	%PDF-1.7,9,8,95.0,235,1,0.0,10,20.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6154,76.0,391.0,2.0,422.0,29.0,0.0,1,Yes,	%PDF-1.7,444,444,72.0,209,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6543,67.0,588.0,7.0,62.0,102.0,0.0,1,Yes,	%PDF-1.7,370,370,45.0,175,1,0.0,10,12.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
846,58.0,309.0,16.0,80.0,15.0,0.0,1,Yes,	%PDF-1.5,104,103,13.0,36,1,0.0,7,5.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5507,39.0,298.0,1.0,12.0,0.0,0.0,2,No,	%PDF-1.4,8,7,20.0,99,13,4.0,12,0.0,1,1,1,1,1,9,1,1,1,1,0.0,Benign
9687,36.0,289.0,4.0,190.0,1.0,0.0,1,Yes,	%PDF-1.5,235,235,7.0,206,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
4356,44.0,526.0,6.0,467.0,76.0,0.0,1,Yes,	%PDF-1.2,371,371,14.0,45,8,2.0,7,0.0,1,1,1,2,1,1,1,1,1,1,0.0,Benign
4214,401.0,303.0,1.0,471.0,7.0,0.0,54,Yes,	%PDF-1.5,432,432,9.0,229,8,2.0,2,2.0,1,1,1,2,1,1,1,1,1,1,0.0,Benign
6253,48.0,516.0,6.0,526.0,74.0,0.0,1,Yes,	%PDF-1.6,337,337,17.0,74,8,2.0,7,5.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
5972,91.0,379.0,4.0,348.0,20.0,0.0,1,Yes,	%PDF-1.4,415,415,34.0,150,15,5.0,13,0.0,1,1,1,6,1,1,1,1,1,1,0.0,Benign
6110,33.0,362.0,3.0,118.0,23.0,0.0,1,Yes,	%PDF-1.7,124,123,178.0,79,1,0.0,10,17.0,1,1,1,1,4,1,1,1,10,1,0.0,Benign
2598,340.0,432.0,6.0,1408.0,30.0,0.0,1,Yes,	%PDF-1.4,36,35,15.0,56,8,2.0,7,0.0,12,16,2,5,4,1,1,1,1,1,0.0,Benign
530,343.0,400.0,1.0,320.0,20.0,0.0,2,Yes,	%PDF-1.6,157,157,8.0,217,2,1.0,2,0.0,1,1,1,1,2,1,1,1,1,1,0.0,Benign
4271,78.0,352.0,5.0,281.0,59.0,0.0,2,Yes,	%PDF-1.6,47,46,62.0,196,13,4.0,10,7.0,1,1,1,1,1,1,1,1,1,1,4.0,Benign
2641,61.0,582.0,13.0,564.0,158.0,0.0,1,Yes,	%PDF-1.4,462,462,21.0,104,8,2.0,7,2.0,1,1,1,1,1,1,1,1,1,1,38.0,Benign
6118,47.0,312.0,7.0,242.0,8.0,0.0,2,Yes,	%PDF-1.5,379,379,24.0,121,13,4.0,7,7.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
2759,42.0,558.0,5.0,408.0,82.0,0.0,1,Yes,	%PDF-1.3,368,368,23.0,116,8,2.0,7,0.0,1,1,1,2,1,1,1,1,1,1,0.0,Benign
3334,77.0,364.0,14.0,502.0,22.0,0.0,2,Yes,	%PDF-1.4,413,413,17.0,74,8,2.0,7,2.0,1,1,1,1,1,1,1,1,1,1,20.0,Benign
2051,99.0,530.0,6.0,378.0,79.0,0.0,1,Yes,	%PDF-1.6,303,303,15.0,56,8,2.0,7,4.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
7409,337.0,383.0,3.0,449.0,29.0,0.0,1,Yes,	%PDF-1.6,301,301,18.0,81,8,2.0,7,0.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
6370,314.0,413.0,3.0,703.0,30.0,0.0,1,Yes,	%PDF-1.6,374,374,28.0,134,13,4.0,12,0.0,2,11,1,1,5,1,1,1,1,1,4.0,Benign
143,311.0,383.0,2.0,471.0,29.0,0.0,1,Yes,	%PDF-1.7,243,243,261.0,128,1,0.0,12,9.0,1,2,1,1,5,1,1,1,1,1,0.0,Benign
2485,67.0,456.0,8.0,747.0,54.0,0.0,1,Yes,	%PDF-1.7,209,209,252.0,124,1,0.0,10,22.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
6528,323.0,448.0,18.0,4951.0,47.0,0.0,77,Yes,	%PDF-1.6,407,407,30.0,142,8,2.0,7,7.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
3265,92.0,418.0,21.0,445.0,53.0,0.0,1,Yes,	%PDF-1.4,441,441,374.0,155,13,4.0,7,15.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
5814,45.0,490.0,5.0,414.0,64.0,0.0,1,Yes,	%PDF-1.4,99,98,57.0,190,11,3.0,10,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
9806,69.0,391.0,1.0,205.0,26.0,0.0,1,Yes,	%PDF-1.4,432,432,32.0,147,16,6.0,12,4.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
2221,55.0,391.0,1.0,193.0,26.0,0.0,1,Yes,	%PDF-1.6,324,324,16.0,64,8,2.0,7,4.0,1,1,1,1,1,1,1,1,1,1,2.0,Benign
5747,62.0,396.0,1.0,202.0,26.0,0.0,1,Yes,	%PDF-1.7,366,366,44.0,173,1,0.0,13,12.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
1794,76.0,449.0,1.0,220.0,25.0,0.0,1,Yes,	%PDF-1.7,347,347,40.0,166,1,0.0,10,8.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7837,62.0,413.0,1.0,208.0,25.0,0.0,1,Yes,	%PDF-1.7,357,357,40.0,166,1,0.0,12,10.0,1,1,1,1,5,2,1,1,1,1,0.0,Benign
2987,56.0,396.0,1.0,200.0,26.0,0.0,1,Yes,	%PDF-1.7,376,376,47.0,178,1,0.0,13,12.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
653,92.0,353.0,9.0,1290.0,17.0,0.0,1,Yes,	%PDF-1.7,42,41,111.0,17,1,0.0,7,20.0,1,1,1,1,2,1,1,1,18,1,0.0,Benign
549,66.0,360.0,9.0,154.0,30.0,0.0,1,Yes,	%PDF-1.7,45,44,111.0,17,1,0.0,10,22.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
8574,399.0,354.0,9.0,2609.0,24.0,0.0,1,Yes,	%PDF-1.7,49,48,107.0,12,1,0.0,2,23.0,1,1,1,1,2,1,1,1,1,1,10.0,Benign
27,93.0,341.0,9.0,1307.0,15.0,0.0,1,Yes,	%PDF-1.7,47,46,114.0,20,1,0.0,10,21.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
8062,87.0,340.0,8.0,1140.0,14.0,0.0,1,Yes,	%PDF-1.7,46,45,112.0,18,1,0.0,10,23.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
6010,90.0,357.0,9.0,1344.0,16.0,0.0,1,Yes,	%PDF-1.7,42,41,111.0,17,1,0.0,7,20.0,1,1,1,1,2,1,1,1,18,1,0.0,Benign
7947,88.0,413.0,2.0,513.0,35.0,0.0,1,Yes,	%PDF-1.7,451,451,78.0,215,1,0.0,10,11.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
7673,80.0,414.0,2.0,545.0,36.0,0.0,1,Yes,	%PDF-1.7,126,125,63.0,197,8,2.0,7,4.0,1,1,1,1,2,1,1,1,1,1,8.0,Benign
927,77.0,368.0,3.0,434.0,18.0,0.0,1,Yes,	%PDF-1.7,432,432,70.0,207,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9703,58.0,368.0,3.0,456.0,18.0,0.0,1,Yes,	%PDF-1.7,18,17,65.0,200,1,0.0,12,13.0,1,1,1,1,2,1,1,1,1,1,10.0,Benign
9404,69.0,353.0,3.0,696.0,16.0,0.0,1,Yes,	%PDF-1.7,56,55,126.0,32,1,0.0,10,14.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
1022,50.0,350.0,2.0,463.0,13.0,0.0,1,Yes,	%PDF-1.7,57,56,127.0,33,1,0.0,10,14.0,1,1,1,1,4,1,1,1,18,1,0.0,Benign
4091,89.0,371.0,2.0,784.0,14.0,0.0,1,Yes,	%PDF-1.7,427,427,66.0,201,1,0.0,10,16.0,1,1,1,1,4,1,1,1,4,1,0.0,Benign
316,90.0,371.0,2.0,781.0,14.0,0.0,1,Yes,	%PDF-1.7,110,109,50.0,183,16,6.0,12,8.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
9367,93.0,371.0,2.0,842.0,14.0,0.0,1,Yes,	%PDF-1.7,413,413,62.0,196,1,0.0,10,16.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
9736,65.0,363.0,2.0,105.0,28.0,0.0,1,Yes,	%PDF-1.7,137,137,61.0,195,17,7.0,13,8.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
8903,76.0,390.0,1.0,455.0,28.0,0.0,1,Yes,	%PDF-1.5,24,23,46.0,176,8,2.0,2,3.0,12,16,37,1,2,1,1,1,1,1,0.0,Benign
8168,88.0,409.0,2.0,422.0,29.0,0.0,1,Yes,	%PDF-1.7,420,420,63.0,197,1,0.0,12,18.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
2802,79.0,409.0,2.0,399.0,29.0,0.0,1,Yes,	%PDF-1.7,6,5,98.0,238,1,0.0,7,7.0,1,1,1,1,2,1,1,1,17,1,0.0,Benign
1226,80.0,339.0,2.0,476.0,25.0,0.0,1,Yes,	%PDF-1.7,423,423,63.0,197,1,0.0,13,16.0,1,1,1,1,5,1,1,1,1,1,0.0,Benign
331,98.0,419.0,1.0,484.0,33.0,0.0,1,Yes,	%PDF-1.7,389,389,52.0,185,1,0.0,10,11.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
8874,93.0,419.0,1.0,516.0,33.0,0.0,1,Yes,	%PDF-1.7,33,32,111.0,17,1,0.0,10,11.0,1,1,1,1,4,1,1,1,5,1,0.0,Benign
5408,89.0,390.0,1.0,505.0,28.0,0.0,1,Yes,	%PDF-1.7,33,32,111.0,17,1,0.0,12,11.0,1,1,1,1,5,1,1,1,5,1,0.0,Benign
2224,97.0,423.0,2.0,271.0,33.0,0.0,1,Yes,	%PDF-1.7,16,15,102.0,7,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
7867,93.0,414.0,1.0,208.0,32.0,0.0,1,Yes,	%PDF-1.7,16,15,102.0,7,1,0.0,10,10.0,1,1,1,1,4,1,1,1,17,1,0.0,Benign
1117,96.0,409.0,1.0,428.0,27.0,0.0,1,Yes,	%PDF-1.7,407,407,45.0,175,1,0.0,12,8.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
5353,99.0,383.0,2.0,252.0,25.0,0.0,1,Yes,	%PDF-1.4,170,170,110.0,16,13,4.0,7,3.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
9492,82.0,467.0,1.0,179.0,33.0,0.0,2,Yes,	%PDF-1.7,15,14,46.0,176,13,4.0,12,0.0,1,2,1,1,4,2,1,1,1,1,0.0,Benign
7481,87.0,462.0,1.0,367.0,28.0,0.0,2,Yes,	%PDF-1.6,203,203,46.0,176,13,4.0,12,0.0,2,11,1,1,5,1,1,1,1,1,0.0,Benign
7931,87.0,423.0,2.0,306.0,27.0,0.0,1,Yes,	%PDF-1.4,152,152,96.0,236,13,4.0,7,3.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
4992,86.0,470.0,2.0,178.0,32.0,0.0,1,Yes,	%PDF-1.7,30,29,110.0,16,1,0.0,10,9.0,1,1,1,1,4,1,1,1,1,1,0.0,Benign
9592,99.0,450.0,2.0,398.0,27.0,0.0,1,Yes,	%PDF-1.4,126,125,95.0,235,13,4.0,7,4.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
383,86.0,390.0,4.0,676.0,29.0,0.0,1,Yes,	%PDF-1.6,120,119,85.0,224,11,3.0,10,0.0,12,16,2,1,4,1,1,1,1,1,0.0,Benign
4064,40.0,295.0,2.0,889.0,0.0,0.0,1,Yes,	%PDF-1.4,12,11,50.0,183,2,1.0,2,0.0,1,1,1,1,1,1,1,1,1,1,0.0,Benign
5573,91.0,365.0,13.0,497.0,53.0,0.0,2,Yes,	%PDF-1.4,134,133,36.0,153,13,4.0,10,7.0,1,1,1,1,1,1,1,1,1,1,6.0,Benign
